ID	Time	LV	Capture name
Ind. 4397	37	Prey	Cap:t=37,Prey
Ind. 4399	37	Prey	Cap:t=37,Prey
Ind. 4407	37	Prey	Cap:t=37,Prey
Ind. 4415	37	Prey	Cap:t=37,Prey
Ind. 4438	37	Prey	Cap:t=37,Prey
Ind. 4446	37	Prey	Cap:t=37,Prey
Ind. 4466	37	Prey	Cap:t=37,Prey
Ind. 4470	37	Prey	Cap:t=37,Prey
Ind. 4479	37	Prey	Cap:t=37,Prey
Ind. 4487	37	Prey	Cap:t=37,Prey
Ind. 4489	37	Prey	Cap:t=37,Prey
Ind. 4490	37	Prey	Cap:t=37,Prey
Ind. 4494	37	Prey	Cap:t=37,Prey
Ind. 4507	37	Prey	Cap:t=37,Prey
Ind. 4519	37	Prey	Cap:t=37,Prey
Ind. 4521	37	Prey	Cap:t=37,Prey
Ind. 4528	37	Prey	Cap:t=37,Prey
Ind. 4532	37	Prey	Cap:t=37,Prey
Ind. 4537	37	Prey	Cap:t=37,Prey
Ind. 4538	37	Prey	Cap:t=37,Prey
Ind. 4539	37	Prey	Cap:t=37,Prey
Ind. 4541	37	Prey	Cap:t=37,Prey
Ind. 4548	37	Prey	Cap:t=37,Prey
Ind. 4552	37	Prey	Cap:t=37,Prey
Ind. 3319	38	Prey	Cap:t=38,Prey
Ind. 4067	38	Prey	Cap:t=38,Prey
Ind. 4104	38	Prey	Cap:t=38,Prey
Ind. 4172	38	Prey	Cap:t=38,Prey
Ind. 4195	38	Prey	Cap:t=38,Prey
Ind. 4199	38	Prey	Cap:t=38,Prey
Ind. 4226	38	Prey	Cap:t=38,Prey
Ind. 4263	38	Prey	Cap:t=38,Prey
Ind. 4271	38	Prey	Cap:t=38,Prey
Ind. 4274	38	Prey	Cap:t=38,Prey
Ind. 4341	38	Prey	Cap:t=38,Prey
Ind. 4352	38	Prey	Cap:t=38,Prey
Ind. 4361	38	Prey	Cap:t=38,Prey
Ind. 4388	38	Prey	Cap:t=38,Prey
Ind. 4417	38	Prey	Cap:t=38,Prey
Ind. 4421	38	Prey	Cap:t=38,Prey
Ind. 4447	38	Prey	Cap:t=38,Prey
Ind. 4466	38	Prey	Cap:t=38,Prey
Ind. 4467	38	Prey	Cap:t=38,Prey
Ind. 4479	38	Prey	Cap:t=38,Prey
Ind. 4490	38	Prey	Cap:t=38,Prey
Ind. 4519	38	Prey	Cap:t=38,Prey
Ind. 4521	38	Prey	Cap:t=38,Prey
Ind. 4541	38	Prey	Cap:t=38,Prey
Ind. 4548	38	Prey	Cap:t=38,Prey
Ind. 4558	38	Prey	Cap:t=38,Prey
Ind. 4581	38	Prey	Cap:t=38,Prey
Ind. 4587	38	Prey	Cap:t=38,Prey
Ind. 4591	38	Prey	Cap:t=38,Prey
Ind. 4596	38	Prey	Cap:t=38,Prey
Ind. 4600	38	Prey	Cap:t=38,Prey
Ind. 4617	38	Prey	Cap:t=38,Prey
Ind. 4618	38	Prey	Cap:t=38,Prey
Ind. 4626	38	Prey	Cap:t=38,Prey
Ind. 4629	38	Prey	Cap:t=38,Prey
Ind. 4631	38	Prey	Cap:t=38,Prey
Ind. 4640	38	Prey	Cap:t=38,Prey
Ind. 4651	38	Prey	Cap:t=38,Prey
Ind. 4656	38	Prey	Cap:t=38,Prey
Ind. 4657	38	Prey	Cap:t=38,Prey
Ind. 4658	38	Prey	Cap:t=38,Prey
Ind. 4661	38	Prey	Cap:t=38,Prey
Ind. 4666	38	Prey	Cap:t=38,Prey
Ind. 4143	39	Prey	Cap:t=39,Prey
Ind. 4195	39	Prey	Cap:t=39,Prey
Ind. 4271	39	Prey	Cap:t=39,Prey
Ind. 4352	39	Prey	Cap:t=39,Prey
Ind. 4369	39	Prey	Cap:t=39,Prey
Ind. 4377	39	Prey	Cap:t=39,Prey
Ind. 4388	39	Prey	Cap:t=39,Prey
Ind. 4417	39	Prey	Cap:t=39,Prey
Ind. 4438	39	Prey	Cap:t=39,Prey
Ind. 4490	39	Prey	Cap:t=39,Prey
Ind. 4514	39	Prey	Cap:t=39,Prey
Ind. 4519	39	Prey	Cap:t=39,Prey
Ind. 4562	39	Prey	Cap:t=39,Prey
Ind. 4591	39	Prey	Cap:t=39,Prey
Ind. 4594	39	Prey	Cap:t=39,Prey
Ind. 4612	39	Prey	Cap:t=39,Prey
Ind. 4618	39	Prey	Cap:t=39,Prey
Ind. 4626	39	Prey	Cap:t=39,Prey
Ind. 4632	39	Prey	Cap:t=39,Prey
Ind. 4641	39	Prey	Cap:t=39,Prey
Ind. 4642	39	Prey	Cap:t=39,Prey
Ind. 4664	39	Prey	Cap:t=39,Prey
Ind. 4668	39	Prey	Cap:t=39,Prey
Ind. 4669	39	Prey	Cap:t=39,Prey
Ind. 4689	39	Prey	Cap:t=39,Prey
Ind. 4702	39	Prey	Cap:t=39,Prey
Ind. 4704	39	Prey	Cap:t=39,Prey
Ind. 4713	39	Prey	Cap:t=39,Prey
Ind. 4719	39	Prey	Cap:t=39,Prey
Ind. 4721	39	Prey	Cap:t=39,Prey
Ind. 4722	39	Prey	Cap:t=39,Prey
Ind. 4732	39	Prey	Cap:t=39,Prey
Ind. 4735	39	Prey	Cap:t=39,Prey
Ind. 4743	39	Prey	Cap:t=39,Prey
Ind. 4745	39	Prey	Cap:t=39,Prey
Ind. 4765	39	Prey	Cap:t=39,Prey
Ind. 4769	39	Prey	Cap:t=39,Prey
Ind. 4773	39	Prey	Cap:t=39,Prey
Ind. 4777	39	Prey	Cap:t=39,Prey
Ind. 4783	39	Prey	Cap:t=39,Prey
Ind. 4785	39	Prey	Cap:t=39,Prey
Ind. 4786	39	Prey	Cap:t=39,Prey
Ind. 4788	39	Prey	Cap:t=39,Prey
Ind. 4800	39	Prey	Cap:t=39,Prey
Ind. 4802	39	Prey	Cap:t=39,Prey
Ind. 4805	39	Prey	Cap:t=39,Prey
Ind. 4806	39	Prey	Cap:t=39,Prey
Ind. 4809	39	Prey	Cap:t=39,Prey
Ind. 4811	39	Prey	Cap:t=39,Prey
Ind. 4818	39	Prey	Cap:t=39,Prey
Ind. 4821	39	Prey	Cap:t=39,Prey
Ind. 4226	40	Prey	Cap:t=40,Prey
Ind. 4341	40	Prey	Cap:t=40,Prey
Ind. 4415	40	Prey	Cap:t=40,Prey
Ind. 4467	40	Prey	Cap:t=40,Prey
Ind. 4498	40	Prey	Cap:t=40,Prey
Ind. 4514	40	Prey	Cap:t=40,Prey
Ind. 4570	40	Prey	Cap:t=40,Prey
Ind. 4576	40	Prey	Cap:t=40,Prey
Ind. 4581	40	Prey	Cap:t=40,Prey
Ind. 4641	40	Prey	Cap:t=40,Prey
Ind. 4648	40	Prey	Cap:t=40,Prey
Ind. 4669	40	Prey	Cap:t=40,Prey
Ind. 4678	40	Prey	Cap:t=40,Prey
Ind. 4722	40	Prey	Cap:t=40,Prey
Ind. 4735	40	Prey	Cap:t=40,Prey
Ind. 4745	40	Prey	Cap:t=40,Prey
Ind. 4763	40	Prey	Cap:t=40,Prey
Ind. 4767	40	Prey	Cap:t=40,Prey
Ind. 4773	40	Prey	Cap:t=40,Prey
Ind. 4798	40	Prey	Cap:t=40,Prey
Ind. 4802	40	Prey	Cap:t=40,Prey
Ind. 4807	40	Prey	Cap:t=40,Prey
Ind. 4814	40	Prey	Cap:t=40,Prey
Ind. 4817	40	Prey	Cap:t=40,Prey
Ind. 4834	40	Prey	Cap:t=40,Prey
Ind. 4845	40	Prey	Cap:t=40,Prey
Ind. 4851	40	Prey	Cap:t=40,Prey
Ind. 4861	40	Prey	Cap:t=40,Prey
Ind. 4864	40	Prey	Cap:t=40,Prey
Ind. 4875	40	Prey	Cap:t=40,Prey
Ind. 4884	40	Prey	Cap:t=40,Prey
Ind. 4903	40	Prey	Cap:t=40,Prey
Ind. 4915	40	Prey	Cap:t=40,Prey
Ind. 4916	40	Prey	Cap:t=40,Prey
Ind. 4918	40	Prey	Cap:t=40,Prey
Ind. 4919	40	Prey	Cap:t=40,Prey
Ind. 4929	40	Prey	Cap:t=40,Prey
Ind. 4931	40	Prey	Cap:t=40,Prey
Ind. 4952	40	Prey	Cap:t=40,Prey
Ind. 4960	40	Prey	Cap:t=40,Prey
Ind. 4964	40	Prey	Cap:t=40,Prey
Ind. 4981	40	Prey	Cap:t=40,Prey
Ind. 4983	40	Prey	Cap:t=40,Prey
Ind. 4988	40	Prey	Cap:t=40,Prey
