ID	Time	DS test	Capture name
Ind. 11	5	0	Cap:t=5
Ind. 19	5	0	Cap:t=5
Ind. 20	5	0	Cap:t=5
Ind. 21	5	1	Cap:t=5
Ind. 23	5	0	Cap:t=5
Ind. 25	5	1	Cap:t=5
Ind. 26	5	0	Cap:t=5
Ind. 31	5	0	Cap:t=5
Ind. 32	5	1	Cap:t=5
Ind. 33	5	0	Cap:t=5
Ind. 45	5	1	Cap:t=5
Ind. 48	5	0	Cap:t=5
Ind. 49	5	1	Cap:t=5
Ind. 55	5	1	Cap:t=5
Ind. 62	5	0	Cap:t=5
Ind. 71	5	1	Cap:t=5
Ind. 74	5	0	Cap:t=5
Ind. 75	5	1	Cap:t=5
Ind. 81	5	1	Cap:t=5
Ind. 85	5	0	Cap:t=5
Ind. 89	5	0	Cap:t=5
Ind. 90	5	0	Cap:t=5
Ind. 92	5	0	Cap:t=5
Ind. 95	5	0	Cap:t=5
Ind. 101	5	1	Cap:t=5
Ind. 109	5	1	Cap:t=5
Ind. 110	5	0	Cap:t=5
Ind. 116	5	0	Cap:t=5
Ind. 127	5	0	Cap:t=5
Ind. 128	5	0	Cap:t=5
Ind. 129	5	0	Cap:t=5
Ind. 131	5	0	Cap:t=5
Ind. 137	5	1	Cap:t=5
Ind. 138	5	0	Cap:t=5
Ind. 139	5	0	Cap:t=5
Ind. 145	5	1	Cap:t=5
Ind. 152	5	0	Cap:t=5
Ind. 156	5	0	Cap:t=5
Ind. 157	5	1	Cap:t=5
Ind. 158	5	1	Cap:t=5
Ind. 161	5	0	Cap:t=5
Ind. 167	5	0	Cap:t=5
Ind. 171	5	0	Cap:t=5
Ind. 175	5	0	Cap:t=5
Ind. 176	5	1	Cap:t=5
Ind. 178	5	1	Cap:t=5
Ind. 182	5	1	Cap:t=5
Ind. 188	5	0	Cap:t=5
Ind. 193	5	0	Cap:t=5
Ind. 198	5	0	Cap:t=5
Ind. 206	5	0	Cap:t=5
Ind. 208	5	0	Cap:t=5
Ind. 210	5	0	Cap:t=5
Ind. 218	5	0	Cap:t=5
Ind. 221	5	0	Cap:t=5
Ind. 222	5	0	Cap:t=5
Ind. 223	5	0	Cap:t=5
Ind. 224	5	0	Cap:t=5
Ind. 228	5	0	Cap:t=5
Ind. 230	5	0	Cap:t=5
Ind. 236	5	0	Cap:t=5
Ind. 2	10	1	Cap:t=10
Ind. 6	10	0	Cap:t=10
Ind. 7	10	0	Cap:t=10
Ind. 9	10	1	Cap:t=10
Ind. 10	10	1	Cap:t=10
Ind. 26	10	0	Cap:t=10
Ind. 27	10	1	Cap:t=10
Ind. 28	10	0	Cap:t=10
Ind. 30	10	1	Cap:t=10
Ind. 44	10	0	Cap:t=10
Ind. 55	10	1	Cap:t=10
Ind. 63	10	1	Cap:t=10
Ind. 64	10	0	Cap:t=10
Ind. 65	10	1	Cap:t=10
Ind. 74	10	0	Cap:t=10
Ind. 75	10	0	Cap:t=10
Ind. 79	10	0	Cap:t=10
Ind. 82	10	0	Cap:t=10
Ind. 83	10	0	Cap:t=10
Ind. 84	10	0	Cap:t=10
Ind. 86	10	0	Cap:t=10
Ind. 89	10	1	Cap:t=10
Ind. 92	10	1	Cap:t=10
Ind. 101	10	0	Cap:t=10
Ind. 112	10	0	Cap:t=10
Ind. 119	10	0	Cap:t=10
Ind. 120	10	0	Cap:t=10
Ind. 123	10	0	Cap:t=10
Ind. 125	10	0	Cap:t=10
Ind. 136	10	0	Cap:t=10
Ind. 138	10	0	Cap:t=10
Ind. 139	10	1	Cap:t=10
Ind. 140	10	0	Cap:t=10
Ind. 142	10	0	Cap:t=10
Ind. 146	10	0	Cap:t=10
Ind. 152	10	0	Cap:t=10
Ind. 153	10	1	Cap:t=10
Ind. 155	10	1	Cap:t=10
Ind. 156	10	0	Cap:t=10
Ind. 157	10	1	Cap:t=10
Ind. 162	10	1	Cap:t=10
Ind. 163	10	1	Cap:t=10
Ind. 169	10	1	Cap:t=10
Ind. 170	10	0	Cap:t=10
Ind. 174	10	0	Cap:t=10
Ind. 175	10	0	Cap:t=10
Ind. 176	10	1	Cap:t=10
Ind. 182	10	0	Cap:t=10
Ind. 183	10	1	Cap:t=10
Ind. 193	10	1	Cap:t=10
Ind. 194	10	0	Cap:t=10
Ind. 196	10	0	Cap:t=10
Ind. 197	10	0	Cap:t=10
Ind. 198	10	0	Cap:t=10
Ind. 199	10	0	Cap:t=10
Ind. 201	10	0	Cap:t=10
Ind. 203	10	0	Cap:t=10
Ind. 228	10	1	Cap:t=10
Ind. 230	10	0	Cap:t=10
Ind. 235	10	0	Cap:t=10
Ind. 237	10	0	Cap:t=10
Ind. 239	10	1	Cap:t=10
Ind. 240	10	0	Cap:t=10
Ind. 243	10	0	Cap:t=10
Ind. 246	10	0	Cap:t=10
Ind. 251	10	0	Cap:t=10
Ind. 263	10	0	Cap:t=10
Ind. 270	10	0	Cap:t=10
Ind. 272	10	0	Cap:t=10
Ind. 5	15	1	Cap:t=15
Ind. 6	15	0	Cap:t=15
Ind. 15	15	0	Cap:t=15
Ind. 23	15	1	Cap:t=15
Ind. 26	15	0	Cap:t=15
Ind. 27	15	0	Cap:t=15
Ind. 30	15	1	Cap:t=15
Ind. 32	15	0	Cap:t=15
Ind. 33	15	0	Cap:t=15
Ind. 37	15	0	Cap:t=15
Ind. 38	15	1	Cap:t=15
Ind. 44	15	0	Cap:t=15
Ind. 45	15	0	Cap:t=15
Ind. 62	15	0	Cap:t=15
Ind. 64	15	1	Cap:t=15
Ind. 70	15	1	Cap:t=15
Ind. 73	15	1	Cap:t=15
Ind. 75	15	1	Cap:t=15
Ind. 77	15	0	Cap:t=15
Ind. 79	15	1	Cap:t=15
Ind. 80	15	0	Cap:t=15
Ind. 85	15	0	Cap:t=15
Ind. 89	15	1	Cap:t=15
Ind. 90	15	1	Cap:t=15
Ind. 91	15	1	Cap:t=15
Ind. 92	15	1	Cap:t=15
Ind. 110	15	0	Cap:t=15
Ind. 116	15	0	Cap:t=15
Ind. 120	15	0	Cap:t=15
Ind. 129	15	0	Cap:t=15
Ind. 141	15	0	Cap:t=15
Ind. 142	15	0	Cap:t=15
Ind. 145	15	0	Cap:t=15
Ind. 149	15	0	Cap:t=15
Ind. 150	15	0	Cap:t=15
Ind. 159	15	0	Cap:t=15
Ind. 161	15	1	Cap:t=15
Ind. 163	15	1	Cap:t=15
Ind. 169	15	0	Cap:t=15
Ind. 170	15	0	Cap:t=15
Ind. 176	15	1	Cap:t=15
Ind. 182	15	1	Cap:t=15
Ind. 187	15	0	Cap:t=15
Ind. 197	15	1	Cap:t=15
Ind. 201	15	1	Cap:t=15
Ind. 211	15	1	Cap:t=15
Ind. 212	15	0	Cap:t=15
Ind. 213	15	0	Cap:t=15
Ind. 230	15	0	Cap:t=15
Ind. 233	15	0	Cap:t=15
Ind. 235	15	0	Cap:t=15
Ind. 236	15	0	Cap:t=15
Ind. 237	15	1	Cap:t=15
Ind. 239	15	1	Cap:t=15
Ind. 240	15	0	Cap:t=15
Ind. 243	15	0	Cap:t=15
Ind. 253	15	0	Cap:t=15
Ind. 258	15	0	Cap:t=15
Ind. 263	15	0	Cap:t=15
Ind. 265	15	1	Cap:t=15
Ind. 267	15	0	Cap:t=15
Ind. 268	15	1	Cap:t=15
Ind. 269	15	1	Cap:t=15
Ind. 271	15	0	Cap:t=15
Ind. 272	15	1	Cap:t=15
Ind. 274	15	1	Cap:t=15
Ind. 280	15	0	Cap:t=15
Ind. 281	15	1	Cap:t=15
Ind. 284	15	0	Cap:t=15
Ind. 285	15	0	Cap:t=15
Ind. 289	15	0	Cap:t=15
Ind. 291	15	0	Cap:t=15
Ind. 292	15	1	Cap:t=15
Ind. 295	15	0	Cap:t=15
Ind. 298	15	1	Cap:t=15
Ind. 299	15	0	Cap:t=15
Ind. 306	15	0	Cap:t=15
Ind. 307	15	0	Cap:t=15
Ind. 308	15	0	Cap:t=15
Ind. 309	15	0	Cap:t=15
Ind. 312	15	1	Cap:t=15
Ind. 314	15	0	Cap:t=15
Ind. 1	20	0	Cap:t=20
Ind. 20	20	1	Cap:t=20
Ind. 29	20	0	Cap:t=20
Ind. 37	20	0	Cap:t=20
Ind. 51	20	0	Cap:t=20
Ind. 67	20	0	Cap:t=20
Ind. 71	20	0	Cap:t=20
Ind. 73	20	1	Cap:t=20
Ind. 74	20	0	Cap:t=20
Ind. 75	20	0	Cap:t=20
Ind. 80	20	1	Cap:t=20
Ind. 85	20	1	Cap:t=20
Ind. 90	20	1	Cap:t=20
Ind. 129	20	1	Cap:t=20
Ind. 139	20	1	Cap:t=20
Ind. 141	20	0	Cap:t=20
Ind. 145	20	1	Cap:t=20
Ind. 146	20	0	Cap:t=20
Ind. 154	20	0	Cap:t=20
Ind. 168	20	0	Cap:t=20
Ind. 170	20	0	Cap:t=20
Ind. 171	20	0	Cap:t=20
Ind. 177	20	0	Cap:t=20
Ind. 188	20	0	Cap:t=20
Ind. 196	20	0	Cap:t=20
Ind. 211	20	0	Cap:t=20
Ind. 212	20	0	Cap:t=20
Ind. 215	20	0	Cap:t=20
Ind. 218	20	1	Cap:t=20
Ind. 221	20	0	Cap:t=20
Ind. 230	20	1	Cap:t=20
Ind. 238	20	1	Cap:t=20
Ind. 239	20	0	Cap:t=20
Ind. 251	20	1	Cap:t=20
Ind. 255	20	1	Cap:t=20
Ind. 258	20	1	Cap:t=20
Ind. 259	20	1	Cap:t=20
Ind. 262	20	1	Cap:t=20
Ind. 263	20	0	Cap:t=20
Ind. 278	20	0	Cap:t=20
Ind. 279	20	0	Cap:t=20
Ind. 280	20	0	Cap:t=20
Ind. 284	20	0	Cap:t=20
Ind. 290	20	0	Cap:t=20
Ind. 298	20	1	Cap:t=20
Ind. 306	20	0	Cap:t=20
Ind. 308	20	1	Cap:t=20
Ind. 309	20	1	Cap:t=20
Ind. 312	20	1	Cap:t=20
Ind. 316	20	0	Cap:t=20
Ind. 319	20	0	Cap:t=20
Ind. 324	20	0	Cap:t=20
Ind. 330	20	0	Cap:t=20
Ind. 332	20	0	Cap:t=20
Ind. 334	20	0	Cap:t=20
Ind. 336	20	0	Cap:t=20
Ind. 338	20	0	Cap:t=20
Ind. 340	20	0	Cap:t=20
Ind. 5	25	0	Cap:t=25
Ind. 29	25	1	Cap:t=25
Ind. 32	25	1	Cap:t=25
Ind. 49	25	0	Cap:t=25
Ind. 67	25	1	Cap:t=25
Ind. 73	25	0	Cap:t=25
Ind. 75	25	0	Cap:t=25
Ind. 89	25	1	Cap:t=25
Ind. 92	25	0	Cap:t=25
Ind. 101	25	0	Cap:t=25
Ind. 112	25	1	Cap:t=25
Ind. 119	25	1	Cap:t=25
Ind. 121	25	1	Cap:t=25
Ind. 125	25	0	Cap:t=25
Ind. 149	25	0	Cap:t=25
Ind. 150	25	1	Cap:t=25
Ind. 155	25	0	Cap:t=25
Ind. 171	25	0	Cap:t=25
Ind. 173	25	0	Cap:t=25
Ind. 182	25	0	Cap:t=25
Ind. 183	25	0	Cap:t=25
Ind. 211	25	1	Cap:t=25
Ind. 212	25	1	Cap:t=25
Ind. 220	25	1	Cap:t=25
Ind. 224	25	0	Cap:t=25
Ind. 225	25	0	Cap:t=25
Ind. 227	25	0	Cap:t=25
Ind. 233	25	0	Cap:t=25
Ind. 238	25	0	Cap:t=25
Ind. 263	25	1	Cap:t=25
Ind. 265	25	0	Cap:t=25
Ind. 266	25	1	Cap:t=25
Ind. 273	25	0	Cap:t=25
Ind. 281	25	0	Cap:t=25
Ind. 284	25	1	Cap:t=25
Ind. 286	25	1	Cap:t=25
Ind. 290	25	1	Cap:t=25
Ind. 297	25	0	Cap:t=25
Ind. 298	25	0	Cap:t=25
Ind. 300	25	1	Cap:t=25
Ind. 301	25	0	Cap:t=25
Ind. 305	25	0	Cap:t=25
Ind. 306	25	0	Cap:t=25
Ind. 307	25	0	Cap:t=25
Ind. 308	25	0	Cap:t=25
Ind. 312	25	0	Cap:t=25
Ind. 313	25	0	Cap:t=25
Ind. 316	25	1	Cap:t=25
Ind. 321	25	0	Cap:t=25
Ind. 336	25	0	Cap:t=25
Ind. 341	25	1	Cap:t=25
Ind. 342	25	0	Cap:t=25
Ind. 343	25	0	Cap:t=25
Ind. 347	25	0	Cap:t=25
Ind. 348	25	0	Cap:t=25
Ind. 351	25	0	Cap:t=25
Ind. 352	25	0	Cap:t=25
Ind. 354	25	1	Cap:t=25
Ind. 355	25	1	Cap:t=25
Ind. 356	25	0	Cap:t=25
Ind. 357	25	0	Cap:t=25
Ind. 359	25	0	Cap:t=25
Ind. 361	25	0	Cap:t=25
Ind. 362	25	0	Cap:t=25
Ind. 364	25	0	Cap:t=25
Ind. 369	25	0	Cap:t=25
Ind. 10	30	0	Cap:t=30
Ind. 29	30	0	Cap:t=30
Ind. 30	30	1	Cap:t=30
Ind. 31	30	0	Cap:t=30
Ind. 32	30	0	Cap:t=30
Ind. 37	30	0	Cap:t=30
Ind. 64	30	1	Cap:t=30
Ind. 89	30	1	Cap:t=30
Ind. 93	30	0	Cap:t=30
Ind. 101	30	1	Cap:t=30
Ind. 112	30	0	Cap:t=30
Ind. 121	30	1	Cap:t=30
Ind. 155	30	1	Cap:t=30
Ind. 160	30	1	Cap:t=30
Ind. 161	30	0	Cap:t=30
Ind. 175	30	0	Cap:t=30
Ind. 181	30	0	Cap:t=30
Ind. 201	30	1	Cap:t=30
Ind. 211	30	0	Cap:t=30
Ind. 220	30	1	Cap:t=30
Ind. 225	30	1	Cap:t=30
Ind. 228	30	0	Cap:t=30
Ind. 233	30	0	Cap:t=30
Ind. 239	30	0	Cap:t=30
Ind. 240	30	1	Cap:t=30
Ind. 241	30	0	Cap:t=30
Ind. 247	30	0	Cap:t=30
Ind. 265	30	0	Cap:t=30
Ind. 266	30	1	Cap:t=30
Ind. 279	30	0	Cap:t=30
Ind. 286	30	1	Cap:t=30
Ind. 301	30	0	Cap:t=30
Ind. 303	30	1	Cap:t=30
Ind. 305	30	0	Cap:t=30
Ind. 306	30	1	Cap:t=30
Ind. 308	30	0	Cap:t=30
Ind. 312	30	0	Cap:t=30
Ind. 313	30	0	Cap:t=30
Ind. 316	30	1	Cap:t=30
Ind. 320	30	1	Cap:t=30
Ind. 330	30	1	Cap:t=30
Ind. 336	30	1	Cap:t=30
Ind. 346	30	0	Cap:t=30
Ind. 349	30	0	Cap:t=30
Ind. 352	30	1	Cap:t=30
Ind. 355	30	0	Cap:t=30
Ind. 357	30	0	Cap:t=30
Ind. 359	30	0	Cap:t=30
Ind. 368	30	1	Cap:t=30
Ind. 373	30	0	Cap:t=30
Ind. 375	30	0	Cap:t=30
Ind. 376	30	0	Cap:t=30
Ind. 386	30	0	Cap:t=30
Ind. 389	30	0	Cap:t=30
Ind. 392	30	0	Cap:t=30
Ind. 396	30	0	Cap:t=30
Ind. 397	30	0	Cap:t=30
Ind. 398	30	1	Cap:t=30
Ind. 399	30	0	Cap:t=30
Ind. 401	30	0	Cap:t=30
Ind. 403	30	0	Cap:t=30
Ind. 407	30	1	Cap:t=30
Ind. 410	30	0	Cap:t=30
Ind. 2	35	1	Cap:t=35
Ind. 29	35	0	Cap:t=35
Ind. 37	35	0	Cap:t=35
Ind. 44	35	0	Cap:t=35
Ind. 71	35	0	Cap:t=35
Ind. 74	35	0	Cap:t=35
Ind. 83	35	1	Cap:t=35
Ind. 85	35	0	Cap:t=35
Ind. 92	35	0	Cap:t=35
Ind. 93	35	1	Cap:t=35
Ind. 101	35	0	Cap:t=35
Ind. 116	35	0	Cap:t=35
Ind. 125	35	1	Cap:t=35
Ind. 129	35	0	Cap:t=35
Ind. 138	35	1	Cap:t=35
Ind. 145	35	0	Cap:t=35
Ind. 169	35	1	Cap:t=35
Ind. 175	35	1	Cap:t=35
Ind. 224	35	0	Cap:t=35
Ind. 238	35	1	Cap:t=35
Ind. 239	35	0	Cap:t=35
Ind. 278	35	0	Cap:t=35
Ind. 279	35	1	Cap:t=35
Ind. 291	35	1	Cap:t=35
Ind. 299	35	1	Cap:t=35
Ind. 301	35	1	Cap:t=35
Ind. 308	35	1	Cap:t=35
Ind. 309	35	0	Cap:t=35
Ind. 334	35	0	Cap:t=35
Ind. 336	35	1	Cap:t=35
Ind. 340	35	0	Cap:t=35
Ind. 342	35	1	Cap:t=35
Ind. 343	35	1	Cap:t=35
Ind. 352	35	1	Cap:t=35
Ind. 380	35	1	Cap:t=35
Ind. 383	35	0	Cap:t=35
Ind. 392	35	0	Cap:t=35
Ind. 394	35	1	Cap:t=35
Ind. 399	35	0	Cap:t=35
Ind. 402	35	0	Cap:t=35
Ind. 405	35	1	Cap:t=35
Ind. 406	35	0	Cap:t=35
Ind. 407	35	1	Cap:t=35
Ind. 408	35	1	Cap:t=35
Ind. 410	35	0	Cap:t=35
Ind. 414	35	0	Cap:t=35
Ind. 415	35	1	Cap:t=35
Ind. 417	35	1	Cap:t=35
Ind. 421	35	0	Cap:t=35
Ind. 422	35	0	Cap:t=35
Ind. 425	35	1	Cap:t=35
Ind. 426	35	0	Cap:t=35
Ind. 428	35	0	Cap:t=35
Ind. 429	35	1	Cap:t=35
Ind. 430	35	0	Cap:t=35
Ind. 431	35	0	Cap:t=35
Ind. 432	35	0	Cap:t=35
Ind. 433	35	0	Cap:t=35
Ind. 436	35	0	Cap:t=35
Ind. 438	35	1	Cap:t=35
Ind. 440	35	0	Cap:t=35
Ind. 441	35	0	Cap:t=35
Ind. 16	40	0	Cap:t=40
Ind. 37	40	0	Cap:t=40
Ind. 74	40	0	Cap:t=40
Ind. 112	40	0	Cap:t=40
Ind. 161	40	0	Cap:t=40
Ind. 169	40	0	Cap:t=40
Ind. 200	40	0	Cap:t=40
Ind. 218	40	1	Cap:t=40
Ind. 224	40	0	Cap:t=40
Ind. 228	40	0	Cap:t=40
Ind. 239	40	0	Cap:t=40
Ind. 247	40	0	Cap:t=40
Ind. 266	40	1	Cap:t=40
Ind. 278	40	0	Cap:t=40
Ind. 291	40	0	Cap:t=40
Ind. 299	40	1	Cap:t=40
Ind. 316	40	0	Cap:t=40
Ind. 340	40	0	Cap:t=40
Ind. 342	40	1	Cap:t=40
Ind. 345	40	0	Cap:t=40
Ind. 357	40	1	Cap:t=40
Ind. 358	40	1	Cap:t=40
Ind. 359	40	1	Cap:t=40
Ind. 362	40	0	Cap:t=40
Ind. 364	40	0	Cap:t=40
Ind. 369	40	0	Cap:t=40
Ind. 372	40	0	Cap:t=40
Ind. 378	40	0	Cap:t=40
Ind. 380	40	0	Cap:t=40
Ind. 392	40	0	Cap:t=40
Ind. 394	40	1	Cap:t=40
Ind. 395	40	0	Cap:t=40
Ind. 402	40	0	Cap:t=40
Ind. 404	40	0	Cap:t=40
Ind. 406	40	0	Cap:t=40
Ind. 408	40	0	Cap:t=40
Ind. 410	40	0	Cap:t=40
Ind. 413	40	0	Cap:t=40
Ind. 418	40	0	Cap:t=40
Ind. 423	40	0	Cap:t=40
Ind. 424	40	1	Cap:t=40
Ind. 426	40	1	Cap:t=40
Ind. 429	40	1	Cap:t=40
Ind. 430	40	0	Cap:t=40
Ind. 432	40	0	Cap:t=40
Ind. 434	40	0	Cap:t=40
Ind. 436	40	0	Cap:t=40
Ind. 440	40	0	Cap:t=40
Ind. 449	40	1	Cap:t=40
Ind. 450	40	0	Cap:t=40
Ind. 451	40	0	Cap:t=40
Ind. 453	40	1	Cap:t=40
Ind. 454	40	1	Cap:t=40
Ind. 455	40	0	Cap:t=40
Ind. 456	40	0	Cap:t=40
Ind. 457	40	0	Cap:t=40
Ind. 458	40	1	Cap:t=40
Ind. 461	40	0	Cap:t=40
Ind. 464	40	0	Cap:t=40
Ind. 465	40	0	Cap:t=40
Ind. 466	40	0	Cap:t=40
Ind. 467	40	1	Cap:t=40
Ind. 471	40	0	Cap:t=40
Ind. 481	40	0	Cap:t=40
Ind. 482	40	0	Cap:t=40
Ind. 483	40	0	Cap:t=40
Ind. 484	40	1	Cap:t=40
Ind. 83	45	0	Cap:t=45
Ind. 101	45	0	Cap:t=45
Ind. 112	45	1	Cap:t=45
Ind. 125	45	1	Cap:t=45
Ind. 131	45	0	Cap:t=45
Ind. 138	45	1	Cap:t=45
Ind. 145	45	1	Cap:t=45
Ind. 149	45	0	Cap:t=45
Ind. 161	45	0	Cap:t=45
Ind. 169	45	0	Cap:t=45
Ind. 228	45	1	Cap:t=45
Ind. 232	45	1	Cap:t=45
Ind. 239	45	0	Cap:t=45
Ind. 241	45	0	Cap:t=45
Ind. 247	45	0	Cap:t=45
Ind. 263	45	0	Cap:t=45
Ind. 278	45	0	Cap:t=45
Ind. 279	45	1	Cap:t=45
Ind. 294	45	1	Cap:t=45
Ind. 299	45	1	Cap:t=45
Ind. 316	45	0	Cap:t=45
Ind. 343	45	1	Cap:t=45
Ind. 345	45	1	Cap:t=45
Ind. 355	45	0	Cap:t=45
Ind. 359	45	0	Cap:t=45
Ind. 362	45	0	Cap:t=45
Ind. 364	45	1	Cap:t=45
Ind. 373	45	1	Cap:t=45
Ind. 380	45	0	Cap:t=45
Ind. 392	45	0	Cap:t=45
Ind. 395	45	0	Cap:t=45
Ind. 402	45	0	Cap:t=45
Ind. 403	45	0	Cap:t=45
Ind. 404	45	0	Cap:t=45
Ind. 415	45	1	Cap:t=45
Ind. 417	45	1	Cap:t=45
Ind. 422	45	0	Cap:t=45
Ind. 424	45	1	Cap:t=45
Ind. 426	45	0	Cap:t=45
Ind. 431	45	1	Cap:t=45
Ind. 432	45	0	Cap:t=45
Ind. 436	45	0	Cap:t=45
Ind. 437	45	1	Cap:t=45
Ind. 439	45	0	Cap:t=45
Ind. 441	45	0	Cap:t=45
Ind. 442	45	1	Cap:t=45
Ind. 453	45	0	Cap:t=45
Ind. 454	45	1	Cap:t=45
Ind. 456	45	0	Cap:t=45
Ind. 460	45	1	Cap:t=45
Ind. 467	45	0	Cap:t=45
Ind. 470	45	0	Cap:t=45
Ind. 472	45	0	Cap:t=45
Ind. 487	45	0	Cap:t=45
Ind. 503	45	0	Cap:t=45
Ind. 506	45	0	Cap:t=45
Ind. 509	45	0	Cap:t=45
Ind. 510	45	1	Cap:t=45
Ind. 513	45	0	Cap:t=45
Ind. 515	45	1	Cap:t=45
Ind. 517	45	0	Cap:t=45
Ind. 518	45	0	Cap:t=45
Ind. 524	45	0	Cap:t=45
Ind. 528	45	1	Cap:t=45
Ind. 529	45	0	Cap:t=45
Ind. 10	50	0	Cap:t=50
Ind. 75	50	0	Cap:t=50
Ind. 116	50	0	Cap:t=50
Ind. 211	50	0	Cap:t=50
Ind. 228	50	0	Cap:t=50
Ind. 233	50	0	Cap:t=50
Ind. 238	50	1	Cap:t=50
Ind. 239	50	0	Cap:t=50
Ind. 294	50	0	Cap:t=50
Ind. 299	50	0	Cap:t=50
Ind. 303	50	0	Cap:t=50
Ind. 316	50	1	Cap:t=50
Ind. 318	50	0	Cap:t=50
Ind. 340	50	0	Cap:t=50
Ind. 362	50	0	Cap:t=50
Ind. 364	50	0	Cap:t=50
Ind. 371	50	0	Cap:t=50
Ind. 378	50	1	Cap:t=50
Ind. 380	50	1	Cap:t=50
Ind. 390	50	0	Cap:t=50
Ind. 400	50	0	Cap:t=50
Ind. 403	50	0	Cap:t=50
Ind. 408	50	0	Cap:t=50
Ind. 421	50	0	Cap:t=50
Ind. 426	50	1	Cap:t=50
Ind. 432	50	1	Cap:t=50
Ind. 436	50	1	Cap:t=50
Ind. 442	50	1	Cap:t=50
Ind. 449	50	0	Cap:t=50
Ind. 467	50	1	Cap:t=50
Ind. 481	50	0	Cap:t=50
Ind. 482	50	1	Cap:t=50
Ind. 484	50	0	Cap:t=50
Ind. 491	50	1	Cap:t=50
Ind. 492	50	0	Cap:t=50
Ind. 493	50	0	Cap:t=50
Ind. 496	50	1	Cap:t=50
Ind. 497	50	0	Cap:t=50
Ind. 501	50	1	Cap:t=50
Ind. 504	50	0	Cap:t=50
Ind. 507	50	0	Cap:t=50
Ind. 508	50	0	Cap:t=50
Ind. 509	50	0	Cap:t=50
Ind. 511	50	0	Cap:t=50
Ind. 516	50	0	Cap:t=50
Ind. 518	50	1	Cap:t=50
Ind. 525	50	0	Cap:t=50
Ind. 531	50	0	Cap:t=50
Ind. 534	50	0	Cap:t=50
Ind. 535	50	1	Cap:t=50
Ind. 539	50	0	Cap:t=50
Ind. 542	50	1	Cap:t=50
Ind. 543	50	0	Cap:t=50
