ID	Time	DS test	Capture name
Ind. 2014	185	0	Cap:t=185
Ind. 2023	185	0	Cap:t=185
Ind. 2026	185	0	Cap:t=185
Ind. 2028	185	0	Cap:t=185
Ind. 2034	185	0	Cap:t=185
Ind. 2046	185	1	Cap:t=185
Ind. 2063	185	0	Cap:t=185
Ind. 2079	185	1	Cap:t=185
Ind. 2083	185	0	Cap:t=185
Ind. 2109	185	0	Cap:t=185
Ind. 2112	185	0	Cap:t=185
Ind. 2115	185	1	Cap:t=185
Ind. 2127	185	1	Cap:t=185
Ind. 2134	185	0	Cap:t=185
Ind. 2138	185	0	Cap:t=185
Ind. 2142	185	0	Cap:t=185
Ind. 2148	185	0	Cap:t=185
Ind. 2150	185	0	Cap:t=185
Ind. 2151	185	0	Cap:t=185
Ind. 2155	185	0	Cap:t=185
Ind. 2157	185	0	Cap:t=185
Ind. 2163	185	0	Cap:t=185
Ind. 2170	185	1	Cap:t=185
Ind. 2176	185	0	Cap:t=185
Ind. 2186	185	0	Cap:t=185
Ind. 2198	185	0	Cap:t=185
Ind. 2200	185	1	Cap:t=185
Ind. 2203	185	0	Cap:t=185
Ind. 2216	185	1	Cap:t=185
Ind. 2229	185	0	Cap:t=185
Ind. 2230	185	0	Cap:t=185
Ind. 2237	185	0	Cap:t=185
Ind. 2241	185	1	Cap:t=185
Ind. 2254	185	0	Cap:t=185
Ind. 2256	185	0	Cap:t=185
Ind. 2260	185	0	Cap:t=185
Ind. 2263	185	0	Cap:t=185
Ind. 2270	185	0	Cap:t=185
Ind. 2271	185	0	Cap:t=185
Ind. 2273	185	0	Cap:t=185
Ind. 2276	185	0	Cap:t=185
Ind. 2277	185	0	Cap:t=185
Ind. 2282	185	0	Cap:t=185
Ind. 2287	185	0	Cap:t=185
Ind. 2289	185	0	Cap:t=185
Ind. 2292	185	0	Cap:t=185
Ind. 2295	185	1	Cap:t=185
Ind. 2296	185	0	Cap:t=185
Ind. 2303	185	0	Cap:t=185
Ind. 2306	185	0	Cap:t=185
Ind. 2309	185	0	Cap:t=185
Ind. 2313	185	1	Cap:t=185
Ind. 2314	185	0	Cap:t=185
Ind. 2316	185	0	Cap:t=185
Ind. 2318	185	0	Cap:t=185
Ind. 2320	185	0	Cap:t=185
Ind. 2321	185	0	Cap:t=185
Ind. 2330	185	0	Cap:t=185
Ind. 2331	185	0	Cap:t=185
Ind. 2335	185	0	Cap:t=185
Ind. 2337	185	0	Cap:t=185
Ind. 2340	185	0	Cap:t=185
Ind. 2342	185	0	Cap:t=185
Ind. 2343	185	0	Cap:t=185
Ind. 2345	185	0	Cap:t=185
Ind. 2346	185	0	Cap:t=185
Ind. 1389	190	1	Cap:t=190
Ind. 1500	190	0	Cap:t=190
Ind. 1757	190	0	Cap:t=190
Ind. 1845	190	0	Cap:t=190
Ind. 1858	190	0	Cap:t=190
Ind. 1871	190	0	Cap:t=190
Ind. 1894	190	0	Cap:t=190
Ind. 1910	190	0	Cap:t=190
Ind. 1931	190	0	Cap:t=190
Ind. 1934	190	0	Cap:t=190
Ind. 1949	190	0	Cap:t=190
Ind. 1969	190	1	Cap:t=190
Ind. 1975	190	0	Cap:t=190
Ind. 1979	190	0	Cap:t=190
Ind. 2014	190	0	Cap:t=190
Ind. 2023	190	0	Cap:t=190
Ind. 2026	190	1	Cap:t=190
Ind. 2047	190	1	Cap:t=190
Ind. 2052	190	0	Cap:t=190
Ind. 2063	190	0	Cap:t=190
Ind. 2074	190	1	Cap:t=190
Ind. 2078	190	0	Cap:t=190
Ind. 2081	190	1	Cap:t=190
Ind. 2096	190	0	Cap:t=190
Ind. 2112	190	0	Cap:t=190
Ind. 2135	190	1	Cap:t=190
Ind. 2143	190	1	Cap:t=190
Ind. 2150	190	0	Cap:t=190
Ind. 2151	190	0	Cap:t=190
Ind. 2153	190	0	Cap:t=190
Ind. 2155	190	0	Cap:t=190
Ind. 2156	190	0	Cap:t=190
Ind. 2166	190	0	Cap:t=190
Ind. 2170	190	1	Cap:t=190
Ind. 2180	190	0	Cap:t=190
Ind. 2186	190	1	Cap:t=190
Ind. 2189	190	1	Cap:t=190
Ind. 2198	190	0	Cap:t=190
Ind. 2199	190	0	Cap:t=190
Ind. 2207	190	0	Cap:t=190
Ind. 2216	190	0	Cap:t=190
Ind. 2217	190	0	Cap:t=190
Ind. 2221	190	0	Cap:t=190
Ind. 2222	190	0	Cap:t=190
Ind. 2231	190	0	Cap:t=190
Ind. 2237	190	0	Cap:t=190
Ind. 2241	190	0	Cap:t=190
Ind. 2248	190	1	Cap:t=190
Ind. 2250	190	1	Cap:t=190
Ind. 2268	190	0	Cap:t=190
Ind. 2271	190	0	Cap:t=190
Ind. 2277	190	0	Cap:t=190
Ind. 2278	190	0	Cap:t=190
Ind. 2280	190	0	Cap:t=190
Ind. 2282	190	0	Cap:t=190
Ind. 2285	190	0	Cap:t=190
Ind. 2289	190	0	Cap:t=190
Ind. 2290	190	0	Cap:t=190
Ind. 2292	190	0	Cap:t=190
Ind. 2295	190	0	Cap:t=190
Ind. 2298	190	0	Cap:t=190
Ind. 2303	190	0	Cap:t=190
Ind. 2304	190	0	Cap:t=190
Ind. 2310	190	0	Cap:t=190
Ind. 2315	190	0	Cap:t=190
Ind. 2316	190	0	Cap:t=190
Ind. 2318	190	0	Cap:t=190
Ind. 2320	190	0	Cap:t=190
Ind. 2330	190	1	Cap:t=190
Ind. 2331	190	1	Cap:t=190
Ind. 2333	190	0	Cap:t=190
Ind. 2336	190	0	Cap:t=190
Ind. 2337	190	0	Cap:t=190
Ind. 2340	190	1	Cap:t=190
Ind. 2341	190	1	Cap:t=190
Ind. 2343	190	1	Cap:t=190
Ind. 2345	190	0	Cap:t=190
Ind. 2347	190	0	Cap:t=190
Ind. 2351	190	0	Cap:t=190
Ind. 2353	190	0	Cap:t=190
Ind. 2354	190	0	Cap:t=190
Ind. 2360	190	0	Cap:t=190
Ind. 2361	190	0	Cap:t=190
Ind. 2365	190	0	Cap:t=190
Ind. 2366	190	0	Cap:t=190
Ind. 2368	190	0	Cap:t=190
Ind. 2370	190	0	Cap:t=190
Ind. 2371	190	0	Cap:t=190
Ind. 2375	190	0	Cap:t=190
Ind. 2376	190	0	Cap:t=190
Ind. 2377	190	0	Cap:t=190
Ind. 2378	190	0	Cap:t=190
Ind. 2379	190	0	Cap:t=190
Ind. 2386	190	1	Cap:t=190
Ind. 2389	190	0	Cap:t=190
Ind. 1500	195	0	Cap:t=195
Ind. 1611	195	0	Cap:t=195
Ind. 1724	195	0	Cap:t=195
Ind. 1831	195	1	Cap:t=195
Ind. 1858	195	0	Cap:t=195
Ind. 1907	195	0	Cap:t=195
Ind. 1934	195	1	Cap:t=195
Ind. 1965	195	0	Cap:t=195
Ind. 1975	195	1	Cap:t=195
Ind. 2000	195	0	Cap:t=195
Ind. 2001	195	0	Cap:t=195
Ind. 2025	195	1	Cap:t=195
Ind. 2027	195	0	Cap:t=195
Ind. 2034	195	1	Cap:t=195
Ind. 2052	195	0	Cap:t=195
Ind. 2064	195	0	Cap:t=195
Ind. 2074	195	0	Cap:t=195
Ind. 2105	195	0	Cap:t=195
Ind. 2112	195	0	Cap:t=195
Ind. 2115	195	1	Cap:t=195
Ind. 2126	195	0	Cap:t=195
Ind. 2134	195	0	Cap:t=195
Ind. 2142	195	0	Cap:t=195
Ind. 2143	195	0	Cap:t=195
Ind. 2153	195	0	Cap:t=195
Ind. 2156	195	1	Cap:t=195
Ind. 2163	195	1	Cap:t=195
Ind. 2170	195	1	Cap:t=195
Ind. 2191	195	1	Cap:t=195
Ind. 2198	195	0	Cap:t=195
Ind. 2203	195	0	Cap:t=195
Ind. 2214	195	0	Cap:t=195
Ind. 2225	195	0	Cap:t=195
Ind. 2231	195	0	Cap:t=195
Ind. 2234	195	0	Cap:t=195
Ind. 2236	195	0	Cap:t=195
Ind. 2237	195	0	Cap:t=195
Ind. 2241	195	0	Cap:t=195
Ind. 2242	195	0	Cap:t=195
Ind. 2246	195	0	Cap:t=195
Ind. 2249	195	0	Cap:t=195
Ind. 2260	195	0	Cap:t=195
Ind. 2269	195	1	Cap:t=195
Ind. 2270	195	0	Cap:t=195
Ind. 2271	195	0	Cap:t=195
Ind. 2273	195	0	Cap:t=195
Ind. 2276	195	1	Cap:t=195
Ind. 2281	195	0	Cap:t=195
Ind. 2289	195	0	Cap:t=195
Ind. 2295	195	1	Cap:t=195
Ind. 2298	195	0	Cap:t=195
Ind. 2303	195	0	Cap:t=195
Ind. 2307	195	0	Cap:t=195
Ind. 2312	195	0	Cap:t=195
Ind. 2314	195	0	Cap:t=195
Ind. 2317	195	1	Cap:t=195
Ind. 2324	195	0	Cap:t=195
Ind. 2327	195	0	Cap:t=195
Ind. 2328	195	0	Cap:t=195
Ind. 2337	195	0	Cap:t=195
Ind. 2340	195	0	Cap:t=195
Ind. 2341	195	1	Cap:t=195
Ind. 2344	195	1	Cap:t=195
Ind. 2347	195	0	Cap:t=195
Ind. 2351	195	0	Cap:t=195
Ind. 2352	195	0	Cap:t=195
Ind. 2355	195	0	Cap:t=195
Ind. 2364	195	0	Cap:t=195
Ind. 2367	195	0	Cap:t=195
Ind. 2368	195	1	Cap:t=195
Ind. 2373	195	0	Cap:t=195
Ind. 2375	195	0	Cap:t=195
Ind. 2377	195	1	Cap:t=195
Ind. 2381	195	0	Cap:t=195
Ind. 2382	195	0	Cap:t=195
Ind. 2384	195	0	Cap:t=195
Ind. 2386	195	0	Cap:t=195
Ind. 2389	195	0	Cap:t=195
Ind. 2394	195	0	Cap:t=195
Ind. 2397	195	0	Cap:t=195
Ind. 2398	195	0	Cap:t=195
Ind. 2399	195	1	Cap:t=195
Ind. 2400	195	0	Cap:t=195
Ind. 2401	195	0	Cap:t=195
Ind. 2407	195	0	Cap:t=195
Ind. 2410	195	0	Cap:t=195
Ind. 2411	195	0	Cap:t=195
Ind. 2415	195	0	Cap:t=195
Ind. 2417	195	0	Cap:t=195
Ind. 2421	195	0	Cap:t=195
Ind. 2425	195	0	Cap:t=195
Ind. 2427	195	0	Cap:t=195
Ind. 2433	195	0	Cap:t=195
Ind. 2435	195	1	Cap:t=195
Ind. 1699	200	1	Cap:t=200
Ind. 1737	200	0	Cap:t=200
Ind. 1822	200	1	Cap:t=200
Ind. 1831	200	1	Cap:t=200
Ind. 1901	200	0	Cap:t=200
Ind. 1934	200	0	Cap:t=200
Ind. 1982	200	1	Cap:t=200
Ind. 2001	200	0	Cap:t=200
Ind. 2014	200	0	Cap:t=200
Ind. 2047	200	0	Cap:t=200
Ind. 2074	200	1	Cap:t=200
Ind. 2081	200	0	Cap:t=200
Ind. 2096	200	1	Cap:t=200
Ind. 2115	200	1	Cap:t=200
Ind. 2116	200	0	Cap:t=200
Ind. 2126	200	0	Cap:t=200
Ind. 2134	200	1	Cap:t=200
Ind. 2140	200	1	Cap:t=200
Ind. 2142	200	0	Cap:t=200
Ind. 2150	200	0	Cap:t=200
Ind. 2163	200	1	Cap:t=200
Ind. 2180	200	0	Cap:t=200
Ind. 2199	200	0	Cap:t=200
Ind. 2200	200	0	Cap:t=200
Ind. 2203	200	0	Cap:t=200
Ind. 2214	200	0	Cap:t=200
Ind. 2217	200	0	Cap:t=200
Ind. 2236	200	0	Cap:t=200
Ind. 2237	200	1	Cap:t=200
Ind. 2248	200	1	Cap:t=200
Ind. 2253	200	0	Cap:t=200
Ind. 2257	200	0	Cap:t=200
Ind. 2278	200	0	Cap:t=200
Ind. 2285	200	0	Cap:t=200
Ind. 2292	200	1	Cap:t=200
Ind. 2296	200	0	Cap:t=200
Ind. 2298	200	0	Cap:t=200
Ind. 2312	200	0	Cap:t=200
Ind. 2317	200	1	Cap:t=200
Ind. 2325	200	0	Cap:t=200
Ind. 2328	200	0	Cap:t=200
Ind. 2333	200	0	Cap:t=200
Ind. 2336	200	0	Cap:t=200
Ind. 2340	200	1	Cap:t=200
Ind. 2341	200	1	Cap:t=200
Ind. 2344	200	1	Cap:t=200
Ind. 2351	200	0	Cap:t=200
Ind. 2353	200	0	Cap:t=200
Ind. 2355	200	1	Cap:t=200
Ind. 2358	200	1	Cap:t=200
Ind. 2362	200	1	Cap:t=200
Ind. 2381	200	1	Cap:t=200
Ind. 2384	200	0	Cap:t=200
Ind. 2385	200	1	Cap:t=200
Ind. 2389	200	0	Cap:t=200
Ind. 2394	200	1	Cap:t=200
Ind. 2395	200	0	Cap:t=200
Ind. 2402	200	0	Cap:t=200
Ind. 2404	200	0	Cap:t=200
Ind. 2409	200	0	Cap:t=200
Ind. 2410	200	1	Cap:t=200
Ind. 2414	200	0	Cap:t=200
Ind. 2415	200	0	Cap:t=200
Ind. 2420	200	0	Cap:t=200
Ind. 2422	200	0	Cap:t=200
Ind. 2426	200	0	Cap:t=200
Ind. 2432	200	0	Cap:t=200
Ind. 2438	200	0	Cap:t=200
Ind. 2439	200	0	Cap:t=200
Ind. 2445	200	0	Cap:t=200
Ind. 2447	200	0	Cap:t=200
Ind. 2453	200	0	Cap:t=200
Ind. 2455	200	1	Cap:t=200
Ind. 2464	200	0	Cap:t=200
Ind. 2466	200	1	Cap:t=200
Ind. 2467	200	0	Cap:t=200
Ind. 2470	200	0	Cap:t=200
Ind. 2476	200	0	Cap:t=200
Ind. 2480	200	0	Cap:t=200
Ind. 2482	200	1	Cap:t=200
Ind. 2485	200	0	Cap:t=200
Ind. 2498	200	0	Cap:t=200
Ind. 2502	200	0	Cap:t=200
Ind. 2504	200	0	Cap:t=200
Ind. 2506	200	0	Cap:t=200
Ind. 2509	200	0	Cap:t=200
