"ID","t","DS"
"Ind. 67",80,"Sa"
"Ind. 67",90,"R"
"Ind. 67",100,"R"
"Ind. 68",10,"Sa"
"Ind. 68",20,"Sa"
"Ind. 68",30,"Sa"
"Ind. 68",40,"Sa"
"Ind. 68",50,"Sa"
"Ind. 68",60,"R"
"Ind. 68",70,"R"
"Ind. 68",80,"R"
"Ind. 68",90,"R"
"Ind. 68",100,"R"
"Ind. 69",10,"R"
"Ind. 69",20,"R"
"Ind. 69",30,"R"
"Ind. 69",40,"R"
"Ind. 69",50,"R"
"Ind. 69",60,"R"
"Ind. 69",70,"R"
"Ind. 69",80,"R"
"Ind. 69",90,"R"
"Ind. 69",100,"R"
"Ind. 70",10,"Sb"
"Ind. 70",20,"Sb"
"Ind. 70",30,"Sb"
"Ind. 70",40,"Sb"
"Ind. 70",50,"Ib"
"Ind. 70",60,"Ib"
"Ind. 70",70,"Ib"
"Ind. 70",80,"R"
"Ind. 70",90,"R"
"Ind. 70",100,"R"
"Ind. 71",10,"Sb"
"Ind. 71",20,"Sb"
"Ind. 71",30,"Sb"
"Ind. 71",40,"Sb"
"Ind. 71",50,"Sb"
"Ind. 71",60,"Sb"
"Ind. 71",70,"Ib"
"Ind. 71",80,"Ib"
"Ind. 71",90,"R"
"Ind. 71",100,"R"
"Ind. 72",10,"Sb"
"Ind. 72",20,"Sb"
"Ind. 72",30,"Sb"
"Ind. 72",40,"Sb"
"Ind. 72",50,"Sb"
"Ind. 72",60,"Sb"
"Ind. 72",70,"Sb"
"Ind. 72",80,"Sb"
"Ind. 72",90,"Sb"
"Ind. 72",100,"Sb"
"Ind. 73",10,"Sb"
"Ind. 73",20,"Sb"
"Ind. 73",30,"Sb"
"Ind. 73",40,"Sb"
"Ind. 73",50,"Sb"
"Ind. 73",60,"Sb"
"Ind. 73",70,"Ib"
"Ind. 73",80,"Ib"
"Ind. 73",90,"Ib"
"Ind. 73",100,"R"
"Ind. 74",10,"Sb"
"Ind. 74",20,"Sb"
"Ind. 74",30,"Sb"
"Ind. 74",40,"Sb"
"Ind. 74",50,"Sb"
"Ind. 74",60,"Sb"
"Ind. 74",70,"Sb"
"Ind. 74",80,"Sb"
"Ind. 74",90,"Sb"
"Ind. 74",100,"Sb"
"Ind. 75",10,"Sb"
"Ind. 75",20,"Sb"
"Ind. 75",30,"Sb"
"Ind. 75",40,"Sb"
"Ind. 75",50,"Sb"
"Ind. 75",60,"Sb"
"Ind. 75",70,"Sb"
"Ind. 75",80,"Ib"
"Ind. 75",90,"R"
"Ind. 75",100,"R"
"Ind. 76",10,"Sb"
"Ind. 76",20,"Sb"
"Ind. 76",30,"Sb"
"Ind. 76",40,"Sb"
"Ind. 76",50,"Sb"
"Ind. 76",60,"Sb"
"Ind. 76",70,"Sb"
"Ind. 76",80,"R"
"Ind. 76",90,"R"
"Ind. 76",100,"R"
"Ind. 77",10,"Sb"
"Ind. 77",20,"Sb"
"Ind. 77",30,"Sb"
"Ind. 77",40,"Sb"
"Ind. 77",50,"Sb"
"Ind. 77",60,"Sb"
"Ind. 77",70,"Ib"
"Ind. 77",80,"R"
"Ind. 77",90,"R"
"Ind. 77",100,"R"
"Ind. 78",10,"Sb"
"Ind. 78",20,"Sb"
"Ind. 78",30,"Sb"
"Ind. 78",40,"Sb"
"Ind. 78",50,"Sb"
"Ind. 78",60,"Sb"
"Ind. 78",70,"Sb"
"Ind. 78",80,"Sb"
"Ind. 78",90,"Sb"
"Ind. 78",100,"Sb"
"Ind. 79",10,"Sb"
"Ind. 79",20,"Sb"
"Ind. 79",30,"Sb"
"Ind. 79",40,"Sb"
"Ind. 79",50,"Sb"
"Ind. 79",60,"Sb"
"Ind. 79",70,"Ib"
"Ind. 79",80,"Ib"
"Ind. 79",90,"Ib"
"Ind. 79",100,"R"
"Ind. 80",10,"Sb"
"Ind. 80",20,"Sb"
"Ind. 80",30,"Sb"
"Ind. 80",40,"Ib"
"Ind. 80",50,"Ib"
"Ind. 80",60,"R"
"Ind. 80",70,"R"
"Ind. 80",80,"R"
"Ind. 80",90,"R"
"Ind. 80",100,"R"
"Ind. 81",10,"Sb"
"Ind. 81",20,"Sb"
"Ind. 81",30,"Sb"
"Ind. 81",40,"Sb"
"Ind. 81",50,"Sb"
"Ind. 81",60,"Sb"
"Ind. 81",70,"Sb"
"Ind. 81",80,"Sb"
"Ind. 81",90,"Sb"
"Ind. 81",100,"Sb"
"Ind. 82",10,"Sb"
"Ind. 82",20,"Sb"
"Ind. 82",30,"Sb"
"Ind. 82",40,"Sb"
"Ind. 82",50,"Sb"
"Ind. 82",60,"Ib"
"Ind. 82",70,"Ib"
"Ind. 82",80,"R"
"Ind. 82",90,"R"
"Ind. 82",100,"R"
"Ind. 83",10,"Sb"
"Ind. 83",20,"Ib"
"Ind. 83",30,"R"
"Ind. 83",40,"R"
"Ind. 83",50,"R"
"Ind. 83",60,"R"
"Ind. 83",70,"R"
"Ind. 83",80,"R"
"Ind. 83",90,"R"
"Ind. 83",100,"R"
"Ind. 84",10,"Sb"
"Ind. 84",20,"Sb"
"Ind. 84",30,"Sb"
"Ind. 84",40,"Sb"
"Ind. 84",50,"Sb"
"Ind. 84",60,"Sb"
"Ind. 84",70,"Sb"
"Ind. 84",80,"Sb"
"Ind. 84",90,"Sb"
"Ind. 84",100,"Sb"
"Ind. 85",10,"Sb"
"Ind. 85",20,"Sb"
"Ind. 85",30,"Sb"
"Ind. 85",40,"Sb"
"Ind. 85",50,"Sb"
"Ind. 85",60,"Sb"
"Ind. 85",70,"Sb"
"Ind. 85",80,"Ib"
"Ind. 85",90,"R"
"Ind. 85",100,"R"
"Ind. 86",10,"Sb"
"Ind. 86",20,"Sb"
"Ind. 86",30,"Sb"
"Ind. 86",40,"Sb"
"Ind. 86",50,"Sb"
"Ind. 86",60,"Sb"
"Ind. 86",70,"Sb"
"Ind. 86",80,"Sb"
"Ind. 86",90,"Sb"
"Ind. 86",100,"Sb"
"Ind. 87",10,"Sb"
"Ind. 87",20,"Sb"
"Ind. 87",30,"Sb"
"Ind. 87",40,"Sb"
"Ind. 87",50,"Ib"
"Ind. 87",60,"R"
"Ind. 87",70,"R"
"Ind. 87",80,"R"
"Ind. 87",90,"R"
"Ind. 87",100,"R"
"Ind. 88",10,"Sb"
"Ind. 88",20,"Sb"
"Ind. 88",30,"Sb"
"Ind. 88",40,"Sb"
"Ind. 88",50,"Sb"
"Ind. 88",60,"Sb"
"Ind. 88",70,"Sb"
"Ind. 88",80,"Sb"
"Ind. 88",90,"Sb"
"Ind. 88",100,"Sb"
"Ind. 89",10,"Sb"
"Ind. 89",20,"Sb"
"Ind. 89",30,"Sb"
"Ind. 89",40,"Sb"
"Ind. 89",50,"Sb"
"Ind. 89",60,"Sb"
"Ind. 89",70,"Sb"
"Ind. 89",80,"Sb"
"Ind. 89",90,"Sb"
"Ind. 89",100,"Sb"
"Ind. 90",10,"Sb"
"Ind. 90",20,"Sb"
"Ind. 90",30,"Sb"
"Ind. 90",40,"Ib"
"Ind. 90",50,"R"
"Ind. 90",60,"R"
"Ind. 90",70,"R"
"Ind. 90",80,"R"
"Ind. 90",90,"R"
"Ind. 90",100,"R"
"Ind. 91",10,"Sb"
"Ind. 91",20,"Sb"
"Ind. 91",30,"Sb"
